TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20240111231847,4,6,22,1,0,0,0
20240111231857,1,28,19,2,0,0,0
20240111231857,2,32,21,1,0,0,0
20240111231863,1,45,18,2,0,0,0
20240111231863,2,48,20,1,0,0,0
20240111231863,3,15,22,1,0,0,0
20240111231863,4,10,22,2,0,0,0
20240111231867,1,80,18,2,0,0,0
20240111231867,2,67,26,2,0,0,0
20240111231867,3,61,22,1,0,0,0
20240111231868,1,57,18,2,0,0,0
20240111231868,2,58,20,1,0,0,0
20240111231889,1,64,19,1,0,0,0
20240111231891,1,46,19,2,0,0,0
20240111231893,1,35,18,1,0,0,0
20240111231893,2,33,20,2,0,0,0
20240111231893,3,1,22,1,0,0,0
20240111231895,1,74,19,1,0,0,0
20240111231897,1,61,19,1,0,0,0
20240111231905,1,49,19,1,0,0,0
20240111231905,2,14,40,2,0,0,0
20240111231923,1,63,18,1,0,0,0
20240111231923,2,61,20,2,0,0,0
20240111231927,1,45,18,2,0,0,0
20240111231927,2,47,20,1,0,0,0
20240111231927,3,6,22,2,0,0,0
20240111231927,4,2,22,1,0,0,0
20240111231931,1,68,18,2,0,0,0
20240111231931,2,65,20,1,0,0,0
20240111231932,1,58,18,2,0,0,0
20240111231932,2,34,22,1,0,0,0
20240111231932,3,60,20,1,0,0,0
20240111231932,4,38,22,2,0,0,0
20240111231932,5,42,26,1,0,0,0
20240111231937,1,70,18,1,0,0,0
20240111231937,2,69,20,2,0,0,0
20240111231952,1,46,18,2,0,0,0
20240111231952,2,45,20,1,0,0,0
20240111231952,3,14,22,2,0,0,0
20240111231952,4,15,22,1,0,0,0
20240111231952,5,7,22,2,0,0,0
20240111231965,1,68,18,1,0,0,0
20240111231965,2,67,20,2,0,0,0
20240111231973,1,63,18,1,0,0,0
20240111231973,2,64,20,2,0,0,0
20240111231987,1,27,18,1,0,0,0
20240111231987,2,58,24,2,0,0,0
20240111231987,3,65,24,1,0,0,0
20240111231999,1,52,19,1,0,0,0
20240111232001,1,35,18,2,0,0,0
20240111232001,2,5,22,1,0,0,0
20240111232001,3,2,22,2,0,0,0
20240111232001,4,37,20,1,0,0,0
20240111232005,1,61,18,2,0,0,0
20240111232005,2,85,24,2,60,0,0
20240111232006,1,47,18,1,0,0,0
20240111232006,2,42,20,2,0,0,0
20240111232006,3,3,22,2,0,0,0
20240111232010,1,68,18,2,0,0,0
20240111232010,2,71,20,1,0,0,0
20240111232025,1,47,18,2,0,0,0
20240111232025,2,53,20,1,0,0,0
20240111232036,1,32,18,1,0,0,0
20240111232036,2,31,20,2,0,0,0
20240111232036,3,3,22,1,0,0,0
20240111232036,4,0,22,1,0,0,0
20240111232042,1,56,18,1,0,0,0
20240111232042,2,51,20,2,0,0,0
20240111232042,3,19,22,2,0,0,0
20240111232048,1,55,19,1,0,0,0
20240111232048,2,16,40,1,0,0,0
20240111232059,1,75,19,2,0,0,0
20240111232067,1,56,18,1,0,0,0
20240111232067,2,53,20,2,0,0,0
20240111232089,1,33,18,1,0,0,0
20240111232089,2,36,21,2,0,0,0
20240111232090,1,47,18,2,0,0,0
20240111232090,2,48,20,1,0,0,0
20240111232113,1,52,19,2,0,0,0
20240111232118,1,64,18,2,0,0,0
20240111232118,2,64,20,1,0,0,0
20240111232169,1,85,18,1,60,0,0
20240111232169,2,70,20,2,0,0,0
20240111232190,1,43,18,1,0,0,0
20240111232190,2,34,21,1,0,0,0
20240111232198,1,80,19,2,0,0,0
20240111232213,1,61,18,2,0,0,0
20240111232213,2,63,20,1,0,0,0
20240111232214,1,61,18,2,0,0,0
20240111232214,2,80,24,2,0,0,0
20240111232238,1,56,18,2,0,0,0
20240111232238,2,38,29,2,0,0,0
20240111232277,1,64,18,1,0,0,0
20240111232277,2,61,20,2,0,0,0
20240111232277,3,25,22,2,0,0,0
20240111232279,1,45,18,2,0,0,0
20240111232279,2,49,20,1,0,0,0
20240111232279,3,22,22,1,0,0,0
20240111232279,4,16,22,1,0,0,0
20240111232279,5,7,22,1,0,0,0
20240111232280,1,66,18,1,0,0,0
20240111232280,2,68,20,2,0,0,0
20240111232283,1,39,18,2,0,0,0
20240111232283,2,40,20,1,0,0,0
20240111232283,3,14,22,1,0,0,0
20240111232283,4,10,22,1,0,0,0
20240111232283,5,5,22,2,0,0,0
20240111232286,1,80,18,1,0,0,0
20240111232286,2,80,20,2,0,0,0
20240111232286,3,59,22,1,0,0,0
20240111232295,1,80,19,1,0,0,0
20240111232295,2,85,30,2,60,0,0
20240111232312,1,43,18,1,0,0,0
20240111232312,2,80,24,1,0,0,0
20240111232313,1,33,18,2,0,0,0
20240111232313,2,13,22,1,0,0,0
20240111232313,3,8,22,1,0,0,0
20240111232313,4,6,22,1,0,0,0
20240111232337,1,51,18,1,0,0,0
20240111232337,2,46,20,2,0,0,0
20240111232337,3,22,22,1,0,0,0
20240111232337,4,22,22,2,0,0,0
20240111232339,1,59,18,1,0,0,0
20240111232339,2,50,20,2,0,0,0
20240111232339,3,17,22,2,0,0,0
20240112230002,1,57,18,2,0,0,0
20240112230002,2,58,20,1,0,0,0
20240112230018,1,39,19,1,0,0,0
20240112230019,1,65,18,1,0,0,0
20240112230019,2,59,20,2,0,0,0
20240112230024,1,34,18,1,0,0,0
20240112230024,2,34,20,1,0,0,0
20240112230036,1,42,18,1,0,0,0
20240112230036,2,53,20,2,0,0,0
20240112230046,1,76,19,2,0,0,0
20240112230062,1,80,19,1,0,0,0
20240112230067,1,65,18,2,0,0,0
20240112230067,2,85,20,1,60,0,0
20240112230068,1,59,19,2,0,0,0
20240112230075,1,25,19,2,0,0,0
20240112230075,2,25,21,1,0,0,0
20240112230078,1,36,19,1,0,0,0
20240112230090,1,80,19,1,0,0,0
20240112230099,1,21,18,2,0,0,0
20240112230099,2,43,24,2,0,0,0
20240112230101,1,15,18,2,0,0,0
20240112230101,2,45,24,1,0,0,0
20240112230101,3,47,24,2,0,0,0
20240112230101,4,19,25,1,0,0,0
20240112230104,1,17,18,2,0,0,0
20240112230104,2,63,26,2,0,0,0
20240112230104,3,30,26,2,0,0,0
20240112230104,4,12,25,2,0,0,0
20240112230107,1,24,18,1,0,0,0
20240112230107,2,53,24,1,0,0,0
20240112230107,3,52,24,2,0,0,0
20240112230107,4,29,25,1,0,0,0
20240112230111,1,23,18,2,0,0,0
20240112230111,2,24,29,2,0,0,0
20240112230116,1,21,19,2,0,0,0
20240112230138,1,24,19,1,0,0,0
20240112230145,1,21,18,1,0,0,0
20240112230145,2,53,24,1,0,0,0
20240112230145,3,53,24,2,0,0,0
20240112230145,4,19,25,2,0,0,0
20240112230145,5,17,25,2,0,0,0
20240112230149,1,17,18,2,0,0,0
20240112230149,2,47,24,2,0,0,0
20240112230149,3,48,24,1,0,0,0
20240112230149,4,15,25,2,0,0,0
20240112230150,1,17,18,1,0,0,0
20240112230150,2,47,24,1,0,0,0
20240112230150,3,44,24,2,0,0,0
20240112230150,4,20,25,1,0,0,0
20240112230150,6,2,25,2,0,0,0
20240112230150,7,1,26,2,0,0,0
20240112230153,1,23,19,2,0,0,0
20240112230153,2,26,21,1,0,0,0
20240112230167,1,15,18,2,0,0,0
20240112230167,2,61,26,1,0,0,0
20240112230167,3,60,26,2,0,0,0
20240112230174,1,23,18,1,0,0,0
20240112230174,2,20,20,2,0,0,0
20240112230176,1,17,18,1,0,0,0
20240112230176,2,58,24,1,0,0,0
20240112230176,3,54,24,2,0,0,0
20240112230176,4,18,25,2,0,0,0
20240112230179,1,22,18,2,0,0,0
20240112230179,2,21,29,1,0,0,0
20240112230179,3,20,29,2,0,0,0
20240112230186,1,18,18,2,0,0,0
20240112230186,2,57,24,2,0,0,0
20240112230186,3,64,24,1,0,0,0
20240112230186,4,20,25,2,0,0,0
20240112230190,1,16,18,1,0,0,0
20240112230190,2,42,24,1,0,0,0
20240112230191,1,22,18,2,0,0,0
20240112230191,2,52,24,1,0,0,0
20240112230191,3,47,24,2,0,0,0
20240112230191,4,20,25,2,0,0,0
20240112230191,5,7,25,1,0,0,0
20240112230193,1,18,18,1,0,0,0
20240112230193,2,48,24,2,0,0,0
20240112230193,3,51,24,1,0,0,0
20240112230193,4,14,25,1,0,0,0
20240112230195,1,22,19,2,0,0,0
20240112230204,1,16,18,2,0,0,0
20240112230204,2,40,24,2,0,0,0
20240112230204,3,40,24,1,0,0,0
20240112230204,4,19,25,2,0,0,0
20240112230204,5,14,25,2,0,0,0
20240112230204,6,11,25,1,0,0,0
20240112230212,1,18,18,1,0,0,0
20240112230212,2,41,24,2,0,0,0
20240112230212,3,10,25,2,0,0,0
20240112230212,4,76,26,2,0,0,0
20240112230215,1,17,18,1,0,0,0
20240112230215,2,43,24,2,0,0,0
20240112230215,3,45,24,1,0,0,0
20240112230215,4,14,25,1,0,0,0
20240112230215,5,11,25,1,0,0,0
20240112230224,1,17,18,2,0,0,0
20240112230224,2,68,26,2,0,0,0
20240112230247,1,19,19,1,0,0,0
20240112230247,2,19,21,2,0,0,0
20240112230250,1,18,18,1,0,0,0
20240112230250,2,54,24,1,0,0,0
20240112230250,3,53,24,2,0,0,0
20240112230251,1,24,18,2,0,0,0
20240112230251,2,58,24,2,0,0,0
20240112230251,3,62,24,1,0,0,0
20240112230252,1,21,18,1,0,0,0
20240112230252,2,74,26,1,0,0,0
20240112230252,3,72,26,2,0,0,0
20240112230252,4,49,24,1,0,0,0
20240112230252,5,48,24,2,0,0,0
20240112230252,6,17,25,1,0,0,0
20240112230256,1,24,18,2,0,0,0
20240112230256,2,57,24,1,0,0,0
20240112230256,3,59,24,2,0,0,0
20240112230256,4,22,25,2,0,0,0
20240112230257,1,18,18,1,0,0,0
20240112230257,2,49,24,2,0,0,0
20240112230257,3,50,24,1,0,0,0
20240112230257,4,20,25,1,0,0,0
20240112230258,1,19,18,2,0,0,0
20240112230258,2,47,24,2,0,0,0
20240112230258,3,22,25,2,0,0,0
20240112230261,1,25,18,2,0,0,0
20240112230261,2,0,22,1,0,0,0
20240112230261,3,30,21,1,0,0,0
20240112230264,1,16,18,2,0,0,0
20240112230264,2,39,24,2,0,0,0
20240112230264,3,39,24,1,0,0,0
20240112230264,4,14,25,2,0,0,0
20240112230264,5,11,25,1,0,0,0
20240112230271,1,24,19,2,0,0,0
20240112230277,1,19,18,2,0,0,0
20240112230277,2,51,24,1,0,0,0
20240112230277,3,53,24,2,0,0,0
20240112230277,4,17,25,1,0,0,0
20240112230281,1,15,18,1,0,0,0
20240112230281,2,48,24,2,0,0,0
20240112230281,3,51,24,1,0,0,0
20240112230281,4,20,25,2,0,0,0
20240112230281,5,12,25,1,0,0,0
20240112230300,1,17,18,1,0,0,0
20240112230300,2,53,24,1,0,0,0
20240112230300,3,53,24,2,0,0,0
20240112230300,4,22,25,2,0,0,0
20240112230308,1,23,18,2,0,0,0
20240112230308,2,23,20,1,0,0,0
20240112230308,3,5,22,2,0,0,0
20240112230308,4,1,22,2,0,0,0
20240112230311,1,23,18,2,0,0,0
20240112230311,2,23,20,1,0,0,0
20240112230313,1,23,18,1,0,0,0
20240112230313,2,22,20,2,0,0,0
20240112230314,1,18,18,2,0,0,0
20240112230314,2,50,24,1,0,0,0
20240112230314,3,47,24,2,0,0,0
20240112230320,1,21,18,2,0,0,0
20240112230320,2,44,24,1,0,0,0
20240112230320,4,2,26,1,0,0,0
20240112230323,1,23,19,2,0,0,0
20240112230330,1,19,18,2,0,0,0
20240112230330,2,42,24,2,0,0,0
20240112230330,3,49,24,1,0,0,0
20240112230330,5,16,25,1,0,0,0
20240112230333,1,15,18,1,0,0,0
20240112230333,2,50,24,2,0,0,0
20240112230334,1,18,18,1,0,0,0
20240112230334,2,33,24,1,0,0,0
20240112230334,3,37,24,2,0,0,0
20240112230334,4,13,25,2,0,0,0
20240112230337,1,17,18,1,0,0,0
20240112230337,2,57,24,2,0,0,0
20240112230337,3,60,24,1,0,0,0
20240112230337,4,20,25,1,0,0,0
20240112230501,1,30,18,2,0,0,0
20240112230501,2,30,20,1,0,0,0
20240112230504,1,58,18,1,0,0,0
20240112230504,2,50,20,2,0,0,0
20240112230504,3,8,22,2,0,0,0
20240112230504,4,6,22,2,0,0,0
20240112230504,5,5,22,2,0,0,0
20240112230504,6,4,22,2,0,0,0
20240112230504,7,5,22,1,0,0,0
20240112230507,1,50,18,2,0,0,0
20240112230507,2,29,22,1,0,0,0
20240112230507,3,23,22,2,0,0,0
20240112230507,4,58,20,1,0,0,0
20240112230509,1,55,18,2,0,0,0
20240112230509,2,21,22,1,0,0,0
20240112230511,1,41,19,2,0,0,0
20240112230514,1,31,18,1,0,0,0
20240112230514,2,30,20,2,0,0,0
20240112230520,1,80,18,2,0,0,0
20240112230520,2,85,20,1,60,0,0
20240112230527,1,69,18,1,0,0,0
20240112230527,2,63,20,2,0,0,0
20240112230538,1,64,18,1,0,0,0
20240112230538,2,68,20,2,0,0,0
20240112230538,3,19,23,2,0,0,0
20240112230538,4,1,26,1,0,0,0
20240112230548,1,56,18,1,0,0,0
20240112230548,2,72,20,2,0,0,0
20240112230552,1,48,18,2,0,0,0
20240112230552,2,43,20,1,0,0,0
20240112230552,3,18,22,2,0,0,0
20240112230552,4,15,22,2,0,0,0
20240112230552,5,12,22,2,0,0,0
20240112230552,6,12,22,2,0,0,0
20240112230556,1,80,18,1,0,0,0
20240112230556,2,80,20,2,0,0,0
20240112230556,3,55,22,1,0,0,0
20240112230560,1,63,19,1,0,0,0
20240112230564,1,62,18,1,0,0,0
20240112230564,2,61,20,2,0,0,0
20240112230565,1,46,18,1,0,0,0
20240112230565,2,46,20,2,0,0,0
20240112230566,1,68,19,2,0,0,0
20240112230567,1,80,19,1,0,0,0
20240112230569,1,71,19,1,0,0,0
20240112230580,1,61,19,2,0,0,0
20240112230581,1,63,18,1,0,0,0
20240112230581,2,56,20,2,0,0,0
20240112230583,1,55,19,1,0,0,0
20240112230592,1,80,18,1,0,0,0
20240112230592,2,80,20,2,0,0,0
20240112230593,1,43,19,2,0,0,0
20240112230595,1,75,18,1,0,0,0
20240112230595,2,77,20,2,0,0,0
20240112230596,1,69,19,2,0,0,0
20240112230596,2,37,29,1,0,0,0
20240112230598,1,80,19,2,0,0,0
20240112230602,1,36,18,1,0,0,0
20240112230602,2,33,20,2,0,0,0
20240112230602,3,2,22,2,0,0,0
20240112230603,1,59,18,2,0,0,0
20240112230603,2,55,20,1,0,0,0
20240112230608,1,80,19,2,0,0,0
20240112230609,1,78,19,1,0,0,0
20240112230619,1,38,19,1,0,0,0
20240112230622,1,71,18,2,0,0,0
20240112230622,2,69,20,1,0,0,0
20240112230632,1,30,19,1,0,0,0
20240112230632,2,29,21,2,0,0,0
20240112230637,1,47,18,1,0,0,0
20240112230637,2,47,20,2,0,0,0
20240112230638,1,52,18,2,0,0,0
20240112230638,2,45,20,1,0,0,0
20240112230639,1,58,19,2,0,0,0
20240112230644,1,57,18,1,0,0,0
20240112230644,2,60,21,2,0,0,0
20240112230650,1,35,19,2,0,0,0
20240112230660,1,39,18,1,0,0,0
20240112230660,2,38,20,2,0,0,0
20240112230660,3,8,22,1,0,0,0
20240112230660,4,4,22,1,0,0,0
20240112230663,1,49,18,1,0,0,0
20240112230663,2,43,20,2,0,0,0
20240112230663,3,13,22,1,0,0,0
20240112230669,1,71,18,1,0,0,0
20240112230669,2,63,20,2,0,0,0
20240112230672,1,73,18,1,0,0,0
20240112230672,2,71,20,2,0,0,0
20240112230674,1,61,18,1,0,0,0
20240112230674,2,68,20,1,0,0,0
20240112230675,1,59,18,2,0,0,0
20240112230675,2,35,22,1,0,0,0
20240112230675,3,5,23,1,0,0,0
20240112230677,1,70,18,2,0,0,0
20240112230677,2,67,20,1,0,0,0
20240112230677,3,37,22,2,0,0,0
20240112230678,1,44,18,2,0,0,0
20240112230678,2,13,22,1,0,0,0
20240112230678,3,12,22,2,0,0,0
20240112230686,1,63,18,2,0,0,0
20240112230686,2,85,24,1,60,0,0
20240112230686,3,85,24,2,60,0,0
20240112230687,1,74,18,1,0,0,0
20240112230687,2,78,20,2,0,0,0
20240112230689,1,55,18,1,0,0,0
20240112230689,2,11,22,2,0,0,0
20240112230695,1,80,19,2,0,0,0
20240112230704,1,67,19,1,0,0,0
20240112230714,1,66,19,2,0,0,0
20240112230716,1,62,18,1,0,0,0
20240112230716,2,56,20,2,0,0,0
20240112230716,3,25,22,1,0,0,0
20240112230716,4,27,22,2,0,0,0
20240112230717,1,77,19,1,0,0,0
20240112230723,1,73,18,1,0,0,0
20240112230723,2,65,25,1,0,0,0
20240112230724,1,33,18,2,0,0,0
20240112230724,2,33,20,1,0,0,0
20240112230726,1,85,18,1,60,0,0
20240112230726,2,78,20,2,0,0,0
20240112230727,1,53,18,1,0,0,0
20240112230727,2,66,20,2,0,0,0
20240112230733,1,85,19,1,60,0,0
20240112230737,1,44,18,1,0,0,0
20240112230737,2,60,20,2,0,0,0
20240112230743,1,69,19,2,0,0,0
20240112230744,1,36,18,2,0,0,0
20240112230744,2,36,20,1,0,0,0
20240112230744,3,5,22,2,0,0,0
20240112230744,4,9,22,2,0,0,0
20240112230744,5,10,22,1,0,0,0
20240112230750,1,41,18,2,0,0,0
20240112230750,2,55,20,1,0,0,0
20240112230750,3,17,22,1,0,0,0
20240112230750,4,13,22,2,0,0,0
20240112230755,1,35,18,1,0,0,0
20240112230755,2,36,21,2,0,0,0
20240112230755,3,62,30,2,0,0,0
20240112230756,1,78,18,2,0,0,0
20240112230756,2,79,20,1,0,0,0
20240112230758,1,43,18,1,0,0,0
20240112230758,2,34,20,2,0,0,0
20240112230758,3,7,22,2,0,0,0
20240112230758,4,5,22,1,0,0,0
20240112230760,1,37,18,1,0,0,0
20240112230760,2,42,20,2,0,0,0
20240112230760,3,10,22,2,0,0,0
20240112230760,4,7,22,1,0,0,0
20240112230762,1,59,18,1,0,0,0
20240112230762,2,55,20,2,0,0,0
20240112230762,3,18,22,1,0,0,0
20240112230770,1,26,18,2,0,0,0
20240112230770,2,67,24,1,0,0,0
20240112230770,3,27,25,2,0,0,0
20240112230770,4,26,25,2,0,0,0
20240112230773,1,42,19,1,0,0,0
20240112230773,3,34,30,1,0,0,0
20240112230774,1,34,18,1,0,0,0
20240112230774,2,32,20,2,0,0,0
20240112230775,1,42,18,2,0,0,0
20240112230775,2,45,20,1,0,0,0
20240112230775,3,14,22,2,0,0,0
20240112230775,4,9,22,2,0,0,0
20240112230810,1,28,19,1,0,0,0
20240112230810,2,28,20,2,0,0,0
20240112230818,1,65,18,1,0,0,0
20240112230818,2,66,20,2,0,0,0
20240112230820,1,80,18,2,0,0,0
20240112230820,2,52,22,1,0,0,0
20240112230826,1,61,19,2,0,0,0
20240112230831,1,28,18,1,0,0,0
20240112230831,2,27,20,2,0,0,0
20240112230834,1,25,18,2,0,0,0
20240112230834,2,26,20,1,0,0,0
20240112230834,3,2,22,1,0,0,0
20240112230840,1,46,18,1,0,0,0
20240112230840,2,48,20,2,0,0,0
20240112230842,1,85,19,2,60,0,0
20240112230843,1,75,18,1,0,0,0
20240112230843,2,71,20,2,0,0,0
20240112230849,1,54,18,1,0,0,0
20240112230849,2,29,22,1,0,0,0
20240112230849,3,27,22,1,0,0,0
20240112230849,4,78,26,2,0,0,0
20240112230850,1,36,19,1,0,0,0
20240112230850,2,80,21,2,0,0,0
20240112230851,1,61,18,2,0,0,0
20240112230851,2,61,20,1,0,0,0
20240112230853,1,30,19,2,0,0,0
20240112230855,1,73,19,2,0,0,0
20240112230856,1,80,19,2,0,0,0
20240112230859,1,80,18,1,0,0,0
20240112230859,2,80,20,2,0,0,0
20240112230863,1,59,18,1,0,0,0
20240112230863,2,59,20,2,0,0,0
20240112230864,1,46,18,2,0,0,0
20240112230864,2,20,22,1,0,0,0
20240112230866,1,39,18,2,0,0,0
20240112230866,2,43,20,1,0,0,0
20240112230866,3,6,22,2,0,0,0
20240112230866,4,4,22,1,0,0,0
20240112230868,1,27,19,2,0,0,0
20240112230871,1,59,18,1,0,0,0
20240112230871,2,58,20,2,0,0,0
20240112230871,3,27,22,2,0,0,0
20240112230881,1,35,18,1,0,0,0
20240112230881,2,34,20,2,0,0,0
20240112230881,3,12,22,1,0,0,0
20240112230881,4,10,22,1,0,0,0
20240112230881,5,7,22,2,0,0,0
20240112230881,6,2,22,1,0,0,0
20240112230883,1,75,18,1,0,0,0
20240112230883,2,75,20,2,0,0,0
20240112230892,1,27,19,1,0,0,0
20240112230892,2,25,21,2,0,0,0
20240112230893,1,38,18,1,0,0,0
20240112230893,2,36,20,2,0,0,0
20240112230893,3,9,22,2,0,0,0
20240112230893,4,7,22,1,0,0,0
20240112230893,5,4,22,1,0,0,0
20240112230893,6,4,22,2,0,0,0
20240112230895,1,72,18,1,0,0,0
20240112230895,2,60,20,2,0,0,0
20240112230899,1,77,18,1,0,0,0
20240112230899,2,76,20,2,0,0,0
20240112230900,1,36,18,1,0,0,0
20240112230900,2,32,20,2,0,0,0
20240112230900,3,7,22,2,0,0,0
20240112230900,4,5,22,2,0,0,0
20240112230928,1,57,18,1,0,0,0
20240112230928,2,71,20,2,0,0,0
20240112230930,1,46,18,2,0,0,0
20240112230930,2,47,20,1,0,0,0
20240112230930,3,15,22,1,0,0,0
20240112230930,4,12,22,2,0,0,0
20240112230932,1,57,18,1,0,0,0
20240112230932,2,54,20,2,0,0,0
20240112230935,1,78,19,2,0,0,0
20240112230947,1,68,18,1,0,0,0
20240112230947,2,56,20,2,0,0,0
20240112230952,1,29,18,1,0,0,0
20240112230952,2,28,20,2,0,0,0
20240112230952,3,0,22,2,0,0,0
20240112230961,1,60,18,1,0,0,0
20240112230961,2,67,20,2,0,0,0
20240112230968,1,71,18,1,0,0,0
20240112230968,2,38,22,1,0,0,0
20240112230968,3,32,26,2,0,0,0
20240112230968,4,7,26,1,0,0,0
20240112230974,1,57,19,2,0,0,0
20240112230974,2,19,22,2,0,0,0
20240112230978,1,32,18,2,0,0,0
20240112230978,2,38,20,1,0,0,0
20240112230978,3,5,22,2,0,0,0
20240112230978,4,1,22,2,0,0,0
20240112230980,1,30,18,2,0,0,0
20240112230980,2,30,20,1,0,0,0
20240112230980,3,2,22,2,0,0,0
20240112230980,4,13,22,1,0,0,0
20240112230983,1,70,18,1,0,0,0
20240112230983,2,68,20,2,0,0,0
20240112230988,1,70,18,1,0,0,0
20240112230988,2,70,20,2,0,0,0
20240112230994,1,42,19,1,0,0,0
20240112230997,1,61,18,1,0,0,0
20240112230997,2,59,20,2,0,0,0
20240112230999,1,34,19,1,0,0,0
20240112231007,1,44,18,2,0,0,0
20240112231007,2,30,20,1,0,0,0
20240112231008,1,71,19,2,0,0,0
20240112231009,1,27,18,1,0,0,0
20240112231009,2,22,20,2,0,0,0
20240112231012,1,35,19,1,0,0,0
20240112231020,1,63,18,1,0,0,0
20240112231020,2,62,20,2,0,0,0
20240112231020,3,29,22,2,0,0,0
20240112231020,4,1,23,1,0,0,0
20240112231026,1,55,18,1,0,0,0
20240112231026,2,25,22,1,0,0,0
20240112231030,1,74,18,2,0,0,0
20240112231030,2,76,20,1,0,0,0
20240112231033,1,72,18,1,0,0,0
20240112231033,2,64,20,2,0,0,0
20240112231034,1,74,18,2,0,0,0
20240112231034,2,75,20,1,0,0,0
20240112231035,1,58,18,1,0,0,0
20240112231035,2,54,20,2,0,0,0
20240112231035,3,16,22,2,0,0,0
20240112231037,1,62,18,2,0,0,0
20240112231037,2,65,20,1,0,0,0
20240112231038,1,51,18,2,0,0,0
20240112231038,2,48,20,1,0,0,0
20240112231058,1,57,19,2,0,0,0
20240112231058,2,17,22,2,0,0,0
20240112231071,1,70,18,1,0,0,0
20240112231071,2,68,20,2,0,0,0
20240112231074,1,65,18,2,0,0,0
20240112231074,2,34,22,2,0,0,0
20240112231076,1,71,18,2,0,0,0
20240112231076,2,74,20,1,0,0,0
20240112231079,1,39,18,2,0,0,0
20240112231079,2,20,22,1,0,0,0
20240112231079,3,17,22,1,0,0,0
20240112231079,4,15,22,1,0,0,0
20240112231079,5,15,22,2,0,0,0
20240112231079,6,6,26,2,0,0,0
20240112231084,1,53,18,2,0,0,0
20240112231086,1,79,18,1,0,0,0
20240112231086,2,76,20,2,0,0,0
20240112231087,1,78,18,2,0,0,0
20240112231087,2,78,20,1,0,0,0
20240112231090,1,85,19,2,60,0,0
20240112231093,1,41,19,1,0,0,0
20240112231093,2,33,20,2,0,0,0
20240112231094,1,32,18,1,0,0,0
20240112231094,2,33,20,2,0,0,0
20240112231094,3,8,22,2,0,0,0
20240112231095,1,75,19,2,0,0,0
20240112231096,1,79,18,1,0,0,0
20240112231096,2,76,20,2,0,0,0
20240112231103,1,45,18,1,0,0,0
20240112231103,2,54,21,2,0,0,0
20240112231103,3,68,28,2,0,0,0
20240112231105,1,45,18,1,0,0,0
20240112231105,2,48,20,2,0,0,0
20240112231105,3,14,22,2,0,0,0
20240112231111,1,85,19,2,60,0,0
20240112231112,1,66,18,2,0,0,0
20240112231112,2,80,20,1,0,0,0
20240112231115,1,32,18,2,0,0,0
20240112231115,2,31,20,1,0,0,0
20240112231115,3,0,22,2,0,0,0
20240112231116,1,28,18,1,0,0,0
20240112231116,2,26,21,2,0,0,0
20240112231116,3,5,22,2,0,0,0
20240112231117,1,63,18,1,0,0,0
20240112231117,2,58,20,2,0,0,0
20240112231118,1,72,18,2,0,0,0
20240112231118,2,80,20,1,0,0,0
20240112231129,1,34,18,2,0,0,0
20240112231129,2,33,20,1,0,0,0
20240112231135,1,37,18,2,0,0,0
20240112231135,2,43,21,1,0,0,0
20240112231135,3,14,22,2,0,0,0
20240112231135,4,6,22,1,0,0,0
20240112231139,1,75,18,2,0,0,0
20240112231139,2,32,22,1,0,0,0
20240112231139,3,31,26,2,0,0,0
20240112231143,1,32,18,1,0,0,0
20240112231143,2,13,22,1,0,0,0
20240112231169,1,71,18,1,0,0,0
20240112231169,2,71,20,2,0,0,0
20240112231175,1,59,18,2,0,0,0
20240112231175,2,60,20,1,0,0,0
20240112231176,1,77,18,2,0,0,0
20240112231176,2,77,20,1,0,0,0
20240112231176,3,30,23,1,0,0,0
20240112231178,1,33,19,1,0,0,0
20240112231178,2,24,28,1,0,0,0
20240112231182,1,40,18,1,0,0,0
20240112231182,2,39,20,2,0,0,0
20240112231182,3,8,22,2,0,0,0
20240112231182,4,7,22,2,0,0,0
20240112231182,5,5,22,1,0,0,0
20240112231186,1,66,18,2,0,0,0
20240112231186,2,68,20,1,0,0,0
20240112231200,1,59,18,2,0,0,0
20240112231200,2,57,20,1,0,0,0
20240112231203,1,62,19,1,0,0,0
20240112231207,1,63,19,2,0,0,0
20240112231208,1,33,18,1,0,0,0
20240112231208,2,31,20,2,0,0,0
20240112231208,3,10,22,1,0,0,0
20240112231208,4,9,22,2,0,0,0
20240112231208,5,5,22,1,0,0,0
20240112231217,1,71,19,1,0,0,0
20240112231228,1,31,18,1,0,0,0
20240112231228,2,31,20,2,0,0,0
20240112231228,3,7,22,2,23,0,0
20240112231228,4,9,22,2,0,0,0
20240112231228,5,9,22,1,23,0,0
20240112231229,1,37,18,2,0,0,0
20240112231229,2,9,22,1,0,0,0
20240112231229,3,7,22,1,0,0,0
20240112231235,1,74,19,1,0,0,0
20240112231238,1,67,18,2,0,0,0
20240112231238,2,64,20,1,0,0,0
20240112231247,1,77,18,2,0,0,0
20240112231247,2,71,25,2,0,0,0
20240112231247,3,85,26,1,60,0,0
20240112231250,1,85,18,2,60,0,0
20240112231250,2,64,22,2,0,0,0
20240112231251,1,41,18,2,0,0,0
20240112231251,2,41,20,1,0,0,0
20240112231259,1,79,18,1,0,0,0
20240112231259,2,71,20,2,0,0,0
20240112231259,3,41,22,1,0,0,0
20240112231262,1,63,18,1,0,0,0
